Ceremony,Ceremony.Year,AwardCeremony,AwardCategory,Note,FilmID,FilmName,PersonID,PersonName,GeneralizedCategory
37,1965,037-1965,Top Foreign Films,NA,tt0058982,La Bohème,NA,NA,International
37,1965,037-1965,Top Foreign Films,NA,tt0053274,The Overcoat,NA,NA,International
37,1965,037-1965,Top Ten Films,NA,tt0059798,A Thousand Clowns,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059084,Darling,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059113,Doctor Zhivago,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059712,Ship of Fools,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0058886,The Agony and the Ecstasy,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059145,The Eleanor Roosevelt Story,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059245,The Greatest Story Ever Told,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059742,The Sound of Music,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059749,The Spy Who Came in from the Cold,NA,NA,Top Films
37,1965,037-1965,Top Ten Films,NA,tt0059825,The Train,NA,NA,Top Films
38,1966,038-1966,Best Actor,NA,tt0060665,A Man for All Seasons,nm0006890,Paul Scofield,Performance
38,1966,038-1966,Best Actress,NA,tt0061184,Who's Afraid of Virginia Woolf?,nm0000072,Elizabeth Taylor,Performance
38,1966,038-1966,Best Director,NA,tt0060665,A Man for All Seasons,nm0003593,Fred Zinnemann,Director
38,1966,038-1966,Best Film,NA,tt0060665,A Man for All Seasons,NA,NA,Top Films
38,1966,038-1966,Best Foreign Language Film,NA,tt0059050,The Sleeping Car Murder,NA,NA,International
38,1966,038-1966,Best Supporting Actor,NA,tt0060665,A Man for All Seasons,nm0001727,Robert Shaw,Performance
38,1966,038-1966,Best Supporting Actress,NA,tt0060086,Alfie,nm0580357,Vivien Merchant,Performance
38,1966,038-1966,Top Foreign Films,NA,tt0061138,A Man and a Woman,NA,NA,International
38,1966,038-1966,Top Foreign Films,NA,tt0058126,Hamlet,NA,NA,International
38,1966,038-1966,Top Foreign Films,NA,tt0059875,La vieille dame indigne,NA,NA,International
38,1966,038-1966,Top Foreign Films,NA,tt0058715,The Gospel According to St. Matthew,NA,NA,International
38,1966,038-1966,Top Foreign Films,NA,tt0059050,The Sleeping Car Murder,NA,NA,International
38,1966,038-1966,Top Ten Films,NA,tt0060665,A Man for All Seasons,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060086,Alfie,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060182,Born Free,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060453,Georgy Girl,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0055024,It Happened Here,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060562,"John F. Kennedy: Years of Lightning, Day of Drums",NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0059709,Shakespeare-Wallah,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060164,The Bible: In the Beginning...,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0060921,The Russians Are Coming the Russians Are Coming,NA,NA,Top Films
38,1966,038-1966,Top Ten Films,NA,tt0061184,Who's Afraid of Virginia Woolf?,NA,NA,Top Films
39,1967,039-1967,Best Actor,NA,tt0061648,Far from the Madding Crowd,nm0002075,Peter Finch,Performance
39,1967,039-1967,Best Actress,NA,tt0061180,The Whisperers,nm0262725,Edith Evans,Performance
39,1967,039-1967,Best Director,NA,tt0061809,In Cold Blood,nm0112218,Richard Brooks,Director
39,1967,039-1967,Best Film,NA,tt0061648,Far from the Madding Crowd,NA,NA,Top Films
39,1967,039-1967,Best Foreign Language Film,NA,tt0061620,Elvira Madigan,NA,NA,International
39,1967,039-1967,Best Supporting Actor,NA,tt0061502,The Comedians,nm0285818,Paul Ford,Performance
39,1967,039-1967,Best Supporting Actress,NA,tt0060395,The Family Way,nm0722485,Marjorie Rhodes,Performance
39,1967,039-1967,Top Foreign Films,NA,tt0060073,Africa: Blood and Guts,NA,NA,International
39,1967,039-1967,Top Foreign Films,NA,tt0061620,Elvira Madigan,NA,NA,International
39,1967,039-1967,Top Foreign Films,NA,tt0060827,Persona,NA,NA,International
39,1967,039-1967,Top Foreign Films,NA,tt0060476,The Great St. Trinian's Train Robbery,NA,NA,International
39,1967,039-1967,Top Foreign Films,NA,tt0060223,The Hunt,NA,NA,International
39,1967,039-1967,Top Ten Films,NA,tt0061328,Accident,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061584,Doctor Dolittle,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061648,Far from the Madding Crowd,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061809,In Cold Blood,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061502,The Comedians,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0060395,The Family Way,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061722,The Graduate,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061407,The Taming of the Shrew,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0061180,The Whisperers,NA,NA,Top Films
39,1967,039-1967,Top Ten Films,NA,tt0062414,Ulysses,NA,NA,Top Films
40,1968,040-1968,Best Actor,NA,tt0062794,Charly,nm0731772,Cliff Robertson,Performance
40,1968,040-1968,Best Actress,NA,tt0063759,Hour of the Wolf,nm0880521,Liv Ullmann,Performance
40,1968,040-1968,Best Actress,NA,tt0063611,Shame,nm0880521,Liv Ullmann,Performance
40,1968,040-1968,Best Director,NA,tt0063518,Romeo and Juliet,nm0001874,Franco Zeffirelli,Director
40,1968,040-1968,Best Film,NA,tt0063599,The Shoes of the Fisherman,NA,NA,Top Films
40,1968,040-1968,Best Foreign Language Film,NA,tt0063794,War and Peace,NA,NA,International
40,1968,040-1968,Best Supporting Actor,NA,tt0063599,The Shoes of the Fisherman,nm0571674,Leo McKern,Performance
40,1968,040-1968,Best Supporting Actress,NA,tt0063136,Interlude,nm0556458,Virginia Maskell,Performance
40,1968,040-1968,Top Foreign Films,NA,tt0061042,Hunger,NA,NA,International
40,1968,040-1968,Top Foreign Films,NA,tt0061955,The Bride Wore Black,NA,NA,International
40,1968,040-1968,Top Foreign Films,NA,tt0063531,The Red Mantle,NA,NA,International
40,1968,040-1968,Top Foreign Films,NA,tt0063771,The Two of Us,NA,NA,International
40,1968,040-1968,Top Foreign Films,NA,tt0063794,War and Peace,NA,NA,International
40,1968,040-1968,Top Ten Films,NA,tt0062622,2001: A Space Odyssey,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0062794,Charly,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063385,Oliver!,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063442,Planet of the Apes,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063483,"Rachel, Rachel",NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063518,Romeo and Juliet,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063227,The Lion in Winter,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063599,The Shoes of the Fisherman,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063654,The Subject Was Roses,NA,NA,Top Films
40,1968,040-1968,Top Ten Films,NA,tt0063823,Yellow Submarine,NA,NA,Top Films
41,1969,041-1969,Best Actor,NA,tt0064382,"Goodbye, Mr. Chips",nm0000564,Peter O'Toole,Performance
41,1969,041-1969,Best Actress,NA,tt0165996,Trilogy,nm0656183,Geraldine Page,Performance
41,1969,041-1969,Best Director,NA,tt0065112,Topaz,nm0000033,Alfred Hitchcock,Director
41,1969,041-1969,Best Film,NA,tt0065088,"They Shoot Horses, Don't They?",NA,NA,Top Films
41,1969,041-1969,Best Foreign Language Film,NA,tt0063611,Shame,NA,NA,International
41,1969,041-1969,Best Supporting Actor,NA,tt0065112,Topaz,nm0634159,Philippe Noiret,Performance
41,1969,041-1969,Best Supporting Actress,NA,tt0064840,The Prime of Miss Jean Brodie,nm0291512,Pamela Franklin,Performance
41,1969,041-1969,Top Foreign Films,NA,tt0065261,Adalen 31,NA,NA,International
41,1969,041-1969,Top Foreign Films,NA,tt0064323,La femme infidèle,NA,NA,International
41,1969,041-1969,Top Foreign Films,NA,tt0063611,Shame,NA,NA,International
41,1969,041-1969,Top Foreign Films,NA,tt0062695,Stolen Kisses,NA,NA,International
41,1969,041-1969,Top Foreign Films,NA,tt0064118,The Damned,NA,NA,International
41,1969,041-1969,Top Ten Films,NA,tt0064382,"Goodbye, Mr. Chips",NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0063141,Isadora,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0064665,Midnight Cowboy,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0064893,Ring of Bright Water,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0065051,Support Your Local Sheriff!,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0064072,The Battle of Britain,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0064840,The Prime of Miss Jean Brodie,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0065088,"They Shoot Horses, Don't They?",NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0065112,Topaz,NA,NA,Top Films
41,1969,041-1969,Top Ten Films,NA,tt0065126,True Grit,NA,NA,Top Films
42,1970,042-1970,Best Actor,NA,tt0066206,Patton,nm0001715,George C. Scott,Performance
42,1970,042-1970,Best Actress,NA,tt0066579,Women in Love,nm0413559,Glenda Jackson,Performance
42,1970,042-1970,Best Director,NA,tt0064285,The Wild Child,nm0000076,François Truffaut,Director
42,1970,042-1970,Best Film,NA,tt0066206,Patton,NA,NA,Top Films
42,1970,042-1970,Best Foreign Language Film,NA,tt0064285,The Wild Child,NA,NA,International
42,1970,042-1970,Best Supporting Actor,NA,tt0065636,Diary of a Mad Housewife,nm0001449,Frank Langella,Performance
42,1970,042-1970,Best Supporting Actor,NA,tt0066495,The Twelve Chairs,nm0001449,Frank Langella,Performance
42,1970,042-1970,Best Supporting Actress,NA,tt0065724,Five Easy Pieces,nm0000947,Karen Black,Performance
42,1970,042-1970,Top Foreign Films,NA,tt0064612,My Night at Maud's,NA,NA,International
42,1970,042-1970,Top Foreign Films,NA,tt0065439,The Confession,NA,NA,International
42,1970,042-1970,Top Foreign Films,NA,tt0064793,The Passion of Anna,NA,NA,International
42,1970,042-1970,Top Foreign Films,NA,tt0064285,The Wild Child,NA,NA,International
42,1970,042-1970,Top Foreign Films,NA,tt0064861,This Man Must Die,NA,NA,International
42,1970,042-1970,Top Ten Films,NA,tt0065636,Diary of a Mad Housewife,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0065724,Five Easy Pieces,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0065872,I Never Sang for My Father,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0064541,Kes,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066011,Love Story,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066206,Patton,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066319,Ryan's Daughter,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066528,The Virgin and the Gypsy,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066473,Tora! Tora! Tora!,NA,NA,Top Films
42,1970,042-1970,Top Ten Films,NA,tt0066579,Women in Love,NA,NA,Top Films
43,1971,043-1971,Best Actor,NA,tt0067116,The French Connection,nm0000432,Gene Hackman,Performance
43,1971,043-1971,Best Actress,NA,tt0067881,The Trojan Women,nm0660327,Irene Papas,Performance
43,1971,043-1971,Best Director,NA,tt0066858,The Boy Friend,nm0001692,Ken Russell,Director
43,1971,043-1971,Best Director,NA,tt0066993,The Devils,nm0001692,Ken Russell,Director
43,1971,043-1971,Best Film,NA,tt0067372,Macbeth,NA,NA,Top Films
43,1971,043-1971,Best Foreign Language Film,NA,tt0065772,Claire's Knee,NA,NA,International
43,1971,043-1971,Best Supporting Actor,NA,tt0067328,The Last Picture Show,nm0424565,Ben Johnson,Performance
43,1971,043-1971,Best Supporting Actress,NA,tt0067328,The Last Picture Show,nm0001458,Cloris Leachman,Performance
43,1971,043-1971,Top Foreign Films,NA,tt0065651,Bed & Board,NA,NA,International
43,1971,043-1971,Top Foreign Films,NA,tt0065772,Claire's Knee,NA,NA,International
43,1971,043-1971,Top Foreign Films,NA,tt0066922,The Clowns,NA,NA,International
43,1971,043-1971,Top Foreign Films,NA,tt0065571,The Conformist,NA,NA,International
43,1971,043-1971,Top Foreign Films,NA,tt0065777,The Garden of the Finzi-Continis,NA,NA,International
43,1971,043-1971,Top Ten Films,NA,tt0067445,Death in Venice,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067306,King Lear,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067372,Macbeth,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067483,Nicholas and Alexandra,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067530,One Day in the Life of Ivan Denisovich,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0066858,The Boy Friend,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067116,The French Connection,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067144,The Go-Between,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067328,The Last Picture Show,NA,NA,Top Films
43,1971,043-1971,Top Ten Films,NA,tt0067570,The Tales of Beatrix Potter,NA,NA,Top Films
44,1972,044-1972,Best Actor,NA,tt0068909,Man of La Mancha,nm0000564,Peter O'Toole,Performance
44,1972,044-1972,Best Actor,NA,tt0069198,The Ruling Class,nm0000564,Peter O'Toole,Performance
44,1972,044-1972,Best Actress,NA,tt0069303,Sounder,nm0001807,Cicely Tyson,Performance
44,1972,044-1972,Best Director,NA,tt0068327,Cabaret,nm0002080,Bob Fosse,Director
44,1972,044-1972,Best Film,NA,tt0068327,Cabaret,NA,NA,Top Films
44,1972,044-1972,Best Foreign Language Film,NA,tt0066904,The Sorrow and the Pity,NA,NA,International
44,1972,044-1972,Best Supporting Actor,Tied with Al Pacino for The Godfather (1972).,tt0068327,Cabaret,nm0001297,Joel Grey,Performance
44,1972,044-1972,Best Supporting Actor,Tied with Joel Grey for Cabaret (1972).,tt0068646,The Godfather,nm0000199,Al Pacino,Performance
44,1972,044-1972,Best Supporting Actress,NA,tt0068327,Cabaret,nm0001943,Marisa Berenson,Performance
44,1972,044-1972,Top Foreign Films,NA,tt0068205,Love in the Afternoon,NA,NA,International
44,1972,044-1972,Top Foreign Films,NA,tt0068361,The Discreet Charm of the Bourgeoisie,NA,NA,International
44,1972,044-1972,Top Foreign Films,NA,tt0067919,The Emigrants,NA,NA,International
44,1972,044-1972,Top Foreign Films,NA,tt0066904,The Sorrow and the Pity,NA,NA,International
44,1972,044-1972,Top Foreign Films,NA,tt0065671,Uncle Vanya,NA,NA,International
44,1972,044-1972,Top Ten Films,NA,tt0068156,1776,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068327,Cabaret,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068473,Deliverance,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068611,Frenzy,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068909,Man of La Mancha,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0069303,Sounder,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068334,The Candidate,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0068646,The Godfather,NA,NA,Top Films
44,1972,044-1972,Top Ten Films,NA,tt0069198,The Ruling Class,NA,NA,Top Films
45,1973,045-1973,Best Actor,Tied with Robert Ryan for The Iceman Cometh (1973).,tt0070666,Serpico,nm0000199,Al Pacino,Performance
45,1973,045-1973,Best Actor,Tied with Al Pacino for Serpico (1973).,tt0070212,The Iceman Cometh,nm0752813,Robert Ryan,Performance
45,1973,045-1973,Best Actress,NA,tt0069035,The New Land,nm0880521,Liv Ullmann,Performance
45,1973,045-1973,Best Director,NA,tt0069467,Cries & Whispers,nm0000005,Ingmar Bergman,Director
45,1973,045-1973,Best Film,NA,tt0070735,The Sting,NA,NA,Top Films
45,1973,045-1973,Best Foreign Language Film,NA,tt0069467,Cries & Whispers,NA,NA,International
45,1973,045-1973,Best Supporting Actor,NA,tt0070509,The Paper Chase,nm0002144,John Houseman,Performance
45,1973,045-1973,Best Supporting Actress,NA,tt0070748,"Summer Wishes, Winter Dreams",nm0796662,Sylvia Sidney,Performance
45,1973,045-1973,Top Foreign Films,NA,tt0068189,"Alfredo, Alfredo",NA,NA,International
45,1973,045-1973,Top Foreign Films,NA,tt0069467,Cries & Whispers,NA,NA,International
45,1973,045-1973,Top Foreign Films,NA,tt0070460,Day for Night,NA,NA,International
45,1973,045-1973,Top Foreign Films,NA,tt0069035,The New Land,NA,NA,International
45,1973,045-1973,Top Foreign Films,NA,tt0068655,The Tall Blond Man with One Black Shoe,NA,NA,International
45,1973,045-1973,Top Foreign Films,NA,tt0069400,Trafic,NA,NA,International
45,1973,045-1973,Top Ten Films,NA,tt0069765,Bang the Drum Slowly,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070464,O Lucky Man!,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070510,Paper Moon,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070666,Serpico,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0069946,The Day of the Dolphin,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070180,The Hireling,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070188,The Homecoming,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070287,The Last American Hero,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070735,The Sting,NA,NA,Top Films
45,1973,045-1973,Top Ten Films,NA,tt0070903,The Way We Were,NA,NA,Top Films
46,1974,046-1974,Best Actor,NA,tt0071360,The Conversation,nm0000432,Gene Hackman,Performance
46,1974,046-1974,Best Actress,NA,tt0072417,A Woman Under the Influence,nm0001687,Gena Rowlands,Performance
46,1974,046-1974,Best Director,NA,tt0071360,The Conversation,nm0000338,Francis Ford Coppola,Director
46,1974,046-1974,Best Film,NA,tt0071360,The Conversation,NA,NA,Top Films
46,1974,046-1974,Best Foreign Language Film,NA,tt0071129,I Remember,NA,NA,International
46,1974,046-1974,Best Supporting Actor,NA,tt0071733,"Lacombe, Lucien",nm0530571,Holger Löwenadler,Performance
46,1974,046-1974,Best Supporting Actress,NA,tt0071746,Lenny,nm0674781,Valerie Perrine,Performance
46,1974,046-1974,Top Foreign Films,NA,tt0071129,I Remember,NA,NA,International
46,1974,046-1974,Top Foreign Films,NA,tt0071733,"Lacombe, Lucien",NA,NA,International
46,1974,046-1974,Top Foreign Films,NA,tt6725014,Scenes from a Marriage,NA,NA,International
46,1974,046-1974,Top Foreign Films,NA,tt0070086,The Pedestrian,NA,NA,International
46,1974,046-1974,Top Foreign Films,NA,tt0071487,The Phantom of Liberty,NA,NA,International
46,1974,046-1974,Top Ten Films,NA,tt0072417,A Woman Under the Influence,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071315,Chinatown,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071385,Daisy Miller,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071598,Harry and Tonto,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071746,Lenny,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071877,Murder on the Orient Express,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0071360,The Conversation,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0070290,The Last Detail,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0072281,The Three Musketeers,NA,NA,Top Films
46,1974,046-1974,Top Ten Films,NA,tt0072274,Thieves Like Us,NA,NA,Top Films
47,1975,047-1975,Best Actor,NA,tt0073486,One Flew Over the Cuckoo's Nest,nm0000197,Jack Nicholson,Performance
47,1975,047-1975,Best Actress,NA,tt0073114,The Story of Adele H,nm0000254,Isabelle Adjani,Performance
47,1975,047-1975,Best Director,Tied with Robert Altman for Nashville (1975).,tt0072684,Barry Lyndon,nm0000040,Stanley Kubrick,Director
47,1975,047-1975,Best Director,Tied with Stanley Kubrick for Barry Lyndon (1975).,tt0073440,Nashville,nm0000265,Robert Altman,Director
47,1975,047-1975,Best Film,Tied with Nashville (1975).,tt0072684,Barry Lyndon,NA,NA,Top Films
47,1975,047-1975,Best Film,Tied with Barry Lyndon (1975).,tt0073440,Nashville,NA,NA,Top Films
47,1975,047-1975,Best Foreign Language Film,NA,tt0073114,The Story of Adele H,NA,NA,International
47,1975,047-1975,Best Supporting Actor,NA,tt0072890,Dog Day Afternoon,nm0001164,Charles Durning,Performance
47,1975,047-1975,Best Supporting Actress,NA,tt0073440,Nashville,nm0086867,Ronee Blakley,Performance
47,1975,047-1975,Top Foreign Films,NA,tt0069823,A Brief Vacation,NA,NA,International
47,1975,047-1975,Top Foreign Films,NA,tt0073679,Special Section,NA,NA,International
47,1975,047-1975,Top Foreign Films,NA,tt0072204,Stavisky,NA,NA,International
47,1975,047-1975,Top Foreign Films,NA,tt0073817,Swept Away,NA,NA,International
47,1975,047-1975,Top Foreign Films,NA,tt0073114,The Story of Adele H,NA,NA,International
47,1975,047-1975,Top Ten Films,NA,tt0071115,Alice Doesn't Live Here Anymore,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0072684,Barry Lyndon,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0072812,Conduct Unbecoming,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0072890,Dog Day Afternoon,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0072973,"Farewell, My Lovely",NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0073096,Hearts of the West,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0073293,Lies My Father Told Me,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0073440,Nashville,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0073486,One Flew Over the Cuckoo's Nest,NA,NA,Top Films
47,1975,047-1975,Top Ten Films,NA,tt0072848,The Day of the Locust,NA,NA,Top Films
48,1976,048-1976,Best Actor,NA,tt0074235,Bound for Glory,nm0001016,David Carradine,Performance
48,1976,048-1976,Best Actress,NA,tt0074147,Face to Face,nm0880521,Liv Ullmann,Performance
48,1976,048-1976,Best Director,NA,tt0074119,All the President's Men,nm0001587,Alan J. Pakula,Director
48,1976,048-1976,Best Film,NA,tt0074119,All the President's Men,NA,NA,Top Films
48,1976,048-1976,Best Foreign Language Film,NA,tt0074870,The Marquise of O,NA,NA,International
48,1976,048-1976,Best Supporting Actor,NA,tt0074119,All the President's Men,nm0001673,Jason Robards,Performance
48,1976,048-1976,Best Supporting Actress,NA,tt0075148,Rocky,nm0001735,Talia Shire,Performance
48,1976,048-1976,Top Foreign Films,NA,tt0072826,Cousin cousine,NA,NA,International
48,1976,048-1976,Top Foreign Films,NA,tt0074147,Face to Face,NA,NA,International
48,1976,048-1976,Top Foreign Films,NA,tt0074152,Small Change,NA,NA,International
48,1976,048-1976,Top Foreign Films,NA,tt0071622,The Clockmaker of St. Paul,NA,NA,International
48,1976,048-1976,Top Foreign Films,NA,tt0074870,The Marquise of O,NA,NA,International
48,1976,048-1976,Top Ten Films,NA,tt0074119,All the President's Men,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0074512,Family Plot,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0074958,Network,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0074991,Obsession,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0075148,Rocky,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0075222,Silent Movie,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0074554,The Front,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0074777,The Last Tycoon,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0075194,The Seven-Per-Cent Solution,NA,NA,Top Films
48,1976,048-1976,Top Ten Films,NA,tt0075213,The Shootist,NA,NA,Top Films
49,1977,049-1977,Best Actor,NA,tt0076666,Saturday Night Fever,nm0000237,John Travolta,Performance
49,1977,049-1977,Best Actress,NA,tt0076843,The Turning Point,nm0000843,Anne Bancroft,Performance
49,1977,049-1977,Best Director,NA,tt0075824,That Obscure Object of Desire,nm0000320,Luis Buñuel,Director
49,1977,049-1977,Best Film,NA,tt0076843,The Turning Point,NA,NA,Top Films
49,1977,049-1977,Best Foreign Language Film,NA,tt0075824,That Obscure Object of Desire,NA,NA,International
49,1977,049-1977,Best Supporting Actor,NA,tt0076843,The Turning Point,nm0000643,Tom Skerritt,Performance
49,1977,049-1977,Best Supporting Actress,NA,tt0075686,Annie Hall,nm0000473,Diane Keaton,Performance
49,1977,049-1977,Top Foreign Films,NA,tt0076085,A Special Day,NA,NA,International
49,1977,049-1977,Top Foreign Films,NA,tt0074360,Cría cuervos,NA,NA,International
49,1977,049-1977,Top Foreign Films,NA,tt0075824,That Obscure Object of Desire,NA,NA,International
49,1977,049-1977,Top Foreign Films,NA,tt0075675,The American Friend,NA,NA,International
49,1977,049-1977,Top Foreign Films,NA,tt0076155,The Man Who Loved Women,NA,NA,International
49,1977,049-1977,Top Ten Films,NA,tt0075686,Annie Hall,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0075860,Close Encounters of the Third Kind,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0075995,Equus,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0074605,Harlan County U.S.A.,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076245,Julia,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076666,Saturday Night Fever,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076759,Star Wars: Episode IV - A New Hope,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076301,The Late Show,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076542,The Picture Show Man,NA,NA,Top Films
49,1977,049-1977,Top Ten Films,NA,tt0076843,The Turning Point,NA,NA,Top Films
50,1978,050-1978,Best Actor,Tied with Laurence Olivier for The Boys from Brazil (1978).,tt0077362,Coming Home,nm0000685,Jon Voight,Performance
50,1978,050-1978,Best Actor,Tied with Jon Voight for Coming Home (1978).,tt0077269,The Boys from Brazil,nm0000059,Laurence Olivier,Performance
50,1978,050-1978,Best Actress,NA,tt0077711,Autumn Sonata,nm0000006,Ingrid Bergman,Performance
